Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
E_S_WW_WM_519,11.0838,4.97219,10.5096,-0.794204,-1.69,-0.32,3.72183,9.5339,-31.6763,42.5079,-7.66944,0.1,19.1091,0.2,29.8585,-10.3349,-28.9743,22.0071,-18.1159,-27.2888,139.677,20.0571,-177.835,0.269291901,0.003372611,-0.0558683,0.013272393,-0.084307155,0.004045138,0.028438855,0.013498791
E_S_WW_WM_520,4.71812,-6.94967,-6.22147,-2.14607,-1.06,1.12,-8.63355,2.59004,-17.408,-52.3539,-7.58671,0.1,-16.482,0,3.47669,-13.9675,24.3591,31.4924,22.2001,12.8001,-25.4546,78.3138,-28.8651,0.262986583,0.003528316,-0.102245052,0.016389646,-0.145150163,0.010109158,0.042905111,0.011906866
E_S_WW_WM_521,7.37577,9.91737,16.8205,-5.04371,-1.44,-1.02,7.70847,1.59655,30.8985,-47.8677,-2.80782,0.4,17.1042,0.8,45.8102,-5.90544,27.5041,-13.5171,92.2248,-12.431,104.759,-51.4902,-79.0637,0.2579085,0.005911561,-0.223743754,0.018920908,-0.108782419,0.011361718,-0.114961335,0.01761319
E_S_WW_WM_522,13.5785,3.4445,12.1517,-6.1504,-1.56,2.41,11.0778,0.331546,23.9847,-1.40711,-14.5834,0,-9.2387,0.4,30.5898,-16.4161,-17.0776,10.0026,18.4678,2.42851,5.36799,56.3022,62.9305,0.283025045,0.006719276,-0.222937623,0.026844579,-0.119228205,0.013414195,-0.103709418,0.020677911
E_S_WW_WM_523,1.93658,1.09396,15.335,-16.6812,1.13,-0.39,-2.84249,-0.698839,-19.5561,-13.5135,-3.71092,0,-19.748,0.1,-23.9011,-15.1505,-19.6913,34.4793,-32.7952,-27.1694,61.5868,41.0406,-179.392,0.271719204,0.004739917,-0.233778256,0.019833726,-0.200981805,0.003080301,-0.032796451,0.019413223
E_S_WW_WM_524,-3.90617,1.64675,-5.20168,-0.651179,2.27,2.03,9.10784,-1.74344,-23.5679,62.5738,-4.2041,-0.2,12.0938,0.8,15.4645,10.3053,10.9086,51.4872,9.1966,24.4549,-57.509,-47.4218,-133.3,0.304132257,0.006070287,-0.208477608,0.023809143,-0.135636103,0.004393111,-0.072841505,0.023573976
E_S_WW_WM_525,11.4664,-3.17759,2.61581,-4.52159,0.84,-0.07,11.3869,4.29414,-49.027,-91.1366,-12.9195,0.7,-18.7318,0.9,8.30071,-6.20428,-3.93899,21.6595,-42.5313,-48.2403,31.9609,-52.5836,60.7266,0.255964845,0.005406348,-0.127720696,0.017937073,-0.108552631,0.011697485,-0.019168065,0.009260056
E_S_WW_WM_526,4.387,-3.71917,8.24371,11.3701,-0.48,0.78,-3.36421,4.60214,-29.3732,66.8465,-4.99508,0.4,16.9815,-0.4,10.9926,3.2028,-17.3213,-21.486,-52.4354,-0.314495,43.9054,-42.6067,-196.518,0.254815318,0.006154296,-0.193964891,0.033738046,-0.153860777,0.018817355,-0.040104114,0.023398468
E_S_WW_WM_527,5.44555,7.6859,18.8317,6.18597,-0.07,1.72,6.1674,0.465503,4.18956,-85.021,-3.2731,0.2,-6.96454,0.6,37.5055,-4.97448,-24.2065,49.4953,126.797,-11.3883,43.046,-29.7276,-180.492,0.271824883,0.01194624,-0.161614282,0.071185902,-0.084449287,0.011177528,-0.077164996,0.078188563
E_S_WW_WM_528,10.6488,1.55394,18.8817,0.500045,1.32,1.62,-4.321,-1.10668,-9.06565,34.3945,4.50102,-0.3,-18.2862,0.2,8.14908,-6.99006,23.4766,42.9495,86.2581,-34.8844,-23.1748,-34.8363,86.1186,0.267677727,0.009112538,-0.171324348,0.039523095,-0.101776229,0.005796946,-0.06954812,0.040691494
E_S_WW_WM_529,10.0239,8.31584,2.28885,-16.1494,1.52,-0.19,-6.10652,2.97371,42.0621,-94.3469,1.24588,0.1,8.90991,0.5,-3.72343,3.03978,-9.20327,50.8957,-21.9224,-45.2636,18.919,49.8403,66.8057,0.264550538,0.006056922,-0.159662679,0.022208173,-0.123323227,0.005591742,-0.036339453,0.02132958
E_S_WW_WM_530,8.08445,-7.73847,4.79741,-7.54517,-1.01,0.96,12.1503,6.48621,40.8481,15.3194,0.145422,-0.4,7.49976,0.8,21.9543,-18.2612,14.8883,-14.0347,65.3761,-43.1347,55.0293,88.3009,50.2399,0.241280749,0.005737512,-0.060971455,0.024694418,-0.127675726,0.016599025,0.066704271,0.014626001
E_S_WW_WM_531,-4.07887,11.9669,2.17828,-4.67531,-0.12,1.17,13.69,-4.72144,-25.8747,62.3606,-14.1623,0.7,11.9404,0,46.3037,-9.54185,-20.0744,31.7121,-7.36983,-20.1331,-52.6958,-0.651336,-68.7896,0.307246443,0.004945238,-0.245813178,0.02032518,-0.181774969,0.007859484,-0.064038209,0.018967004
E_S_WW_WM_532,5.97188,11.6352,4.55541,-12.1133,-0.99,1.88,18.6161,4.24606,-18.9902,45.5871,-10.9575,0.5,-14.0057,0.6,44.4888,25.5614,-8.5562,1.56144,59.1047,-47.6385,-26.7921,-31.5236,119.036,0.282917494,0.005808072,-0.223588518,0.030603592,-0.120712652,0.018659173,-0.102875866,0.014728298
E_S_WW_WM_533,-3.46887,1.41274,-4.71363,12.4018,-1,1.59,-0.669129,-0.765125,27.5606,121.699,-13.1089,0.6,5.73974,-0.3,-4.25754,18.2027,28.8369,-0.731802,15.5568,44.1529,49.7118,3.39124,-18.7048,0.29434228,0.005216346,-0.288206006,0.028876759,-0.184408129,0.005933277,-0.103797877,0.026686569
E_S_WW_WM_534,-3.7972,11.8823,-7.76511,3.59965,0.6,2.39,2.54527,3.42341,-19.3663,148.342,-2.763,-0.3,0.411744,0.4,34.2074,9.43578,26.4823,45.612,37.0924,-41.1801,-12.486,37.3146,103.245,0.310438809,0.006159293,-0.303398666,0.022291046,-0.181047652,0.006600296,-0.122351014,0.0195333
E_S_WW_WM_535,10.9888,-5.17209,5.73731,9.23348,1.95,0.72,11.7995,9.77056,-15.9054,24.2723,3.95709,-0.1,-9.18979,-0.3,39.0337,-1.37854,6.28546,7.18941,-53.2342,-24.0397,-7.08287,-55.1658,-94.0099,0.251251971,0.005517965,-0.101598365,0.018087065,-0.082409572,0.008175229,-0.019188793,0.014814347
E_S_WW_WM_536,13.4044,-5.40904,18.9722,14.3906,1.75,-1.37,9.32773,3.71388,-5.77822,-86.1915,0.10988,0.1,10.4778,0.3,-10.2056,20.975,-14.9403,37.5907,92.7637,-25.9856,-16.2278,47.5309,-51.5957,0.237149319,0.005185537,-0.056981606,0.014334808,-0.11378808,0.016138963,0.056806474,0.023606395
E_S_WW_WM_537,12.1654,10.5604,-3.83545,-5.55156,-1.62,-1.48,17.8211,2.5134,-6.28835,133.552,-5.18845,0.4,2.03635,0.3,-9.31917,-8.51155,28.6893,30.212,90.3981,6.61633,14.9901,72.5043,-89.8418,0.295743103,0.007834748,-0.220772885,0.035195399,-0.119325961,0.00773975,-0.101446923,0.036994419
E_S_WW_WM_538,7.94051,-0.525139,8.87364,13.3286,-0.66,2.2,15.1378,-4.89761,-7.26715,-35.0817,0.452838,0.6,3.55847,0.1,-0.329476,-14.7607,-12.038,35.8807,12.5542,-30.9543,-13.6062,21.5445,-144.972,0.25625433,0.006240576,-0.108825837,0.023078152,-0.13821344,0.018163722,0.029387603,0.015707613
E_S_WW_WM_539,-2.17589,7.0698,18.1287,-4.12416,-1.52,-0.24,-4.82116,1.74023,-15.6038,133.231,-4.26678,0.7,17.1775,0.5,9.30188,-19.0824,-15.9961,14.6393,-23.6493,-49.0891,-42.0005,14.7766,-38.6292,0.280137664,0.005587046,-0.135202452,0.019102323,-0.182296183,0.009442849,0.047093731,0.013507048
E_S_WW_WM_540,4.30293,-1.13045,1.38683,-13.6233,1.98,-1.57,19.5277,2.92604,-37.2644,93.1968,-0.245702,0.4,9.67293,-0.3,56.8862,28.0982,9.92662,25.1551,69.5631,-24.4808,68.2794,24.474,96.676,0.275431785,0.006980487,-0.212909758,0.032111236,-0.144331189,0.015776125,-0.068578569,0.025538661
E_S_WW_WM_541,3.56341,-2.20172,9.57447,10.048,-0.14,-0.5,-3.85515,0.549449,-0.0745922,-82.5548,3.80147,0.5,-10.162,-0.4,9.1439,1.50769,-11.1888,50.8296,119.36,28.2908,-40.8258,71.7715,-103.446,0.288790922,0.008146402,0.004305379,0.01758703,-0.127259487,0.007398275,0.131564866,0.012708989
E_S_WW_WM_542,5.02169,-3.65874,-6.91182,-6.48143,1.41,-0.14,-4.14919,7.87478,35.4583,-48.5096,-5.49294,0.4,-13.4204,0.6,-16.6717,28.7176,-18.0808,-8.79346,35.597,36.8486,88.4317,-34.3746,-75.9987,0.246980354,0.005736736,-0.160680554,0.024559806,-0.139751246,0.017027082,-0.020929308,0.014215611
E_S_WW_WM_543,4.97512,-3.86561,4.18916,-13.594,-0.6,-1.15,-7.71687,7.98638,-9.71761,147.198,-4.75407,-0.3,8.13684,0.5,51.5371,3.37309,24.2956,4.44398,84.8078,49.0135,113.389,-6.91682,-93.2021,0.270911699,0.00292484,-0.198103175,0.017585437,-0.108292367,0.009057635,-0.089810809,0.011760507
E_S_WW_WM_544,-3.7605,-5.86005,7.3471,-2.68092,0.06,0.73,6.08786,7.64298,44.3523,-3.33358,-8.79569,-0.4,-12.9475,0,22.065,-10.6672,10.0473,7.7442,46.4662,48.6499,124.361,-1.33481,-184.879,0.26225487,0.003447889,-0.113415936,0.012339633,-0.186442179,0.005989223,0.073026243,0.008397886
E_S_WW_WM_545,3.38561,2.1687,14.1433,-4.33536,2.37,2.44,6.99469,-3.34877,13.5263,-77.7737,-11.906,-0.4,-1.37929,-0.1,-9.12984,-8.32451,24.8088,13.3628,17.3291,-16.1978,108.595,-1.98531,-114.222,0.256541396,0.004941656,-0.239808334,0.027085516,-0.17008231,0.01443803,-0.069726024,0.019764874
E_S_WW_WM_546,-7.42602,6.30253,8.83336,-15.9457,-0.04,-1.55,15.9164,-3.23673,-0.2058,10.7673,-12.987,0.5,-10.0089,0.4,28.5689,-14.4595,20.0225,11.9173,48.8926,7.56822,-36.0182,-54.256,-178.513,0.287919571,0.007580007,-0.258417157,0.020994437,-0.219706567,0.00779744,-0.038710591,0.019844378
E_S_WW_WM_547,-3.01301,-2.84553,11.3016,19.0663,0.03,-0.97,-4.86326,6.71762,12.2629,104.414,3.85627,0.1,3.00708,0.9,59.709,26.5953,4.13309,16.1121,54.9976,-0.852069,102.422,85.8489,-126.333,0.26231239,0.004845374,-0.256541085,0.020434092,-0.220271725,0.010370714,-0.03626936,0.017038022
E_S_WW_WM_548,1.58885,10.144,-6.53278,6.75159,0.65,1.28,-4.10263,-3.73546,6.00359,141.855,-3.13219,0.4,14.0852,-0.1,-13.4696,26.387,-18.3488,-21.0421,68.5683,-26.0759,50.157,82.4501,77.5709,0.300297706,0.010019803,-0.32084395,0.038251261,-0.173113461,0.014177706,-0.147730489,0.036384926
E_S_WW_WM_549,11.3568,14.0997,13.3874,-4.96924,-0.27,0.29,-2.08385,-4.2911,-47.3891,-89.0215,-4.68689,-0.2,-10.8685,0.6,48.7277,-14.6453,-1.68627,32.0645,8.43573,-29.6801,-36.5606,-23.5821,-6.17395,0.272602471,0.005666195,-0.109554532,0.032116499,-0.088214062,0.010103213,-0.021340469,0.028342739
E_S_WW_WM_550,1.68991,10.3208,9.22663,-11.4558,0.3,0.81,16.7576,3.16646,-35.9328,-40.165,-7.62494,-0.4,22.5384,0.1,22.2016,-15.7502,3.21105,52.243,-56.9881,18.3414,103.843,-0.397391,-116.286,0.286876287,0.009416075,-0.156194256,0.050455404,-0.18214627,0.008454689,0.025952014,0.046594616
E_S_WW_WM_551,1.16844,8.37191,-1.48758,-17.6349,0.76,0.05,2.69672,6.60787,31.189,134.648,4.61054,0.3,7.88471,0.2,52.9037,-12.9642,-29.1429,40.0625,83.587,48.4429,137.331,12.6017,0.854219,0.296134016,0.011094192,-0.358247136,0.020894556,-0.184411308,0.006792891,-0.173835828,0.026498943
E_S_WW_WM_552,2.21616,10.6198,14.4003,-19.1839,-1.63,1.16,1.46098,-1.01411,39.3246,-23.5649,-10.7593,0.5,-24.5137,0.7,45.6727,-3.58049,0.813722,40.2331,14.8005,31.4011,49.0395,-21.4154,-11.1424,0.281687667,0.004786395,-0.2077218,0.016312962,-0.152967753,0.004446747,-0.054754047,0.017987322
E_S_WW_WM_553,13.364,-0.458843,-0.954174,12.7009,-0.98,1.21,13.4844,4.83162,14.2589,27.6753,-5.79173,-0.2,-17.9867,0.6,-15.4934,-11.9521,-10.0495,2.61047,44.8577,19.5859,-54.5029,-59.1351,-170.221,0.272039192,0.005115509,-0.16366793,0.025880638,-0.0789026,0.014694438,-0.08476533,0.021042293
E_S_WW_WM_554,-6.06116,6.70392,-6.29713,-11.8965,-0.95,-0.01,5.70517,-3.89387,12.3684,31.1158,1.82854,0.3,15.2604,-0.3,29.2518,-18.9656,-15.7505,11.8439,34.3661,-45.0522,74.591,-39.0517,9.46173,0.281534129,0.00399651,-0.219516204,0.020173162,-0.238006928,0.014716521,0.018490724,0.008184972
E_S_WW_WM_555,10.5997,-4.64135,-0.10001,4.55399,-1.53,0.95,18.1897,5.85594,19.5862,127.009,-10.8328,0.7,-24.464,0.1,5.16006,23.5811,-15.4048,13.7899,41.9722,-22.0421,65.148,45.3258,74.0766,0.273944213,0.003511994,-0.196347288,0.016499112,-0.140931082,0.009925401,-0.055416206,0.015756328
E_S_WW_WM_556,-1.2651,-3.96128,15.9204,-1.53862,-1.26,-1.8,-1.28752,6.40842,-44.6483,88.815,-6.41938,-0.1,-15.5716,0.5,14.2119,-5.97248,-2.62035,-7.09992,57.4535,-23.0547,123.55,83.1189,92.6275,0.254216399,0.003507432,-0.230498439,0.024559033,-0.217235283,0.010939383,-0.013263156,0.016789123
E_S_WW_WM_557,5.5215,11.5791,-2.82065,15.9959,0.18,-1.01,13.9769,9.18879,41.4572,-80.9151,-11.2646,-0.1,-1.28219,-0.3,33.7089,14.3738,-4.68135,-23.9465,-23.6252,-18.7457,79.5348,-13.1143,-98.4809,0.263332394,0.009294528,-0.164483992,0.020080899,-0.109903096,0.007850216,-0.054580896,0.021520609
E_S_WW_WM_558,-4.2838,13.9033,-3.36748,-15.1478,0.37,0.05,3.85522,0.39777,13.0642,144.038,-9.78265,0.2,-5.10588,-0.3,57.3284,-5.72467,-4.14031,-9.67088,35.2409,26.765,-24.3031,5.48121,97.7686,0.309391849,0.006933444,-0.283947243,0.020208954,-0.173358023,0.010253565,-0.11058922,0.018942018
E_S_WW_WM_559,-4.92424,0.895484,0.354838,13.7902,1.06,-1.15,-6.80241,-3.79826,1.22897,-34.7824,-7.21616,0.7,9.30174,-0.2,25.7593,21.8057,15.9841,-19.8109,3.46825,-4.85603,117.044,-17.9835,-169.842,0.248177417,0.004474255,-0.235338756,0.025705795,-0.231560286,0.006351403,-0.00377847,0.026087338
E_S_WW_WM_560,-1.67382,-1.04231,-5.67642,19.9607,-0.87,-0.11,15.8699,1.65931,31.0002,-38.142,4.46698,0.4,-21.6934,0.6,35.6554,-15.3379,9.34171,-11.512,22.6206,-8.42526,49.9737,68.1871,35.9781,0.223827313,0.004680689,-0.1451655,0.018067607,-0.168021922,0.007194155,0.022856422,0.018640056
E_S_WW_WM_561,-3.29506,13.1896,7.06808,-15.5004,1.37,-0.84,-8.45119,-4.11547,-4.20289,-15.9987,-14.2658,0.2,22.9498,-0.1,18.9543,-4.11835,-7.50245,4.68908,-27.7673,36.1476,111.266,15.3524,-0.491471,0.293946082,0.008144899,-0.267184235,0.029502014,-0.21452227,0.007883592,-0.052661965,0.028688383
E_S_WW_WM_562,0.139506,-4.79609,-7.27312,-15.7722,-0.94,0.65,9.81705,-1.87984,-7.09834,113.011,-6.28567,0.5,-10.9721,0.2,59.9709,13.0317,26.6937,20.6623,71.2083,28.0109,138.518,58.755,-15.096,0.265696972,0.003271998,-0.261702609,0.015205982,-0.174824821,0.003385572,-0.086877787,0.016660166
E_S_WW_WM_563,-7.65277,11.7228,4.57014,5.01851,-0.57,-0.74,13.2143,-2.29422,-28.5626,123.579,-6.34429,0.3,-7.39299,0.4,29.9026,27.6209,-20.7815,-5.85364,-3.76732,28.6939,108.615,-47.8591,131.762,0.298493688,0.007517277,-0.361686581,0.033661998,-0.271824365,0.011352572,-0.089862216,0.027171568
E_S_WW_WM_564,5.78348,2.86378,19.4955,-17.9221,1.64,-1.46,5.81735,-2.52684,-15.3576,103.811,-12.5747,-0.1,6.14248,0.8,28.7113,-17.7099,-2.26839,-8.30319,33.7812,25.8742,51.909,79.5368,-117.961,0.293223545,0.005383551,-0.270675467,0.020527398,-0.146671286,0.011243283,-0.124004182,0.016186122
E_S_WW_WM_565,-0.826919,14.0608,-6.65047,13.2481,0.86,-0.82,-5.61405,6.26651,18.3298,-41.7799,3.68451,0,15.5874,0.9,-8.83247,-11.61,0.981035,11.2857,-33.3707,4.26239,-41.6793,5.92892,-64.9391,0.259757808,0.005652038,-0.185015106,0.026100463,-0.166442364,0.007485397,-0.018572742,0.026072561
E_S_WW_WM_566,11.2647,12.8381,-3.79118,1.04384,-0.72,1.69,0.930061,-4.83628,-3.24396,-68.366,-6.25479,0.5,7.80994,0.6,-17.6654,11.1949,7.99157,37.7312,-38.223,23.1208,-3.89743,-50.4913,-30.6928,0.28854436,0.006015153,-0.014779917,0.01844312,-0.069647488,0.004279872,0.054867571,0.019308346
E_S_WW_WM_567,-2.7443,4.10775,17.4801,18.2491,0.31,0.17,-5.29082,-1.81284,27.8546,144.16,-8.74129,0.6,-19.556,0.8,48.5189,26.1689,10.352,-22.2471,4.89163,-37.5988,22.0911,29.1739,-17.0629,0.270800067,0.007282427,-0.250772729,0.033778173,-0.174326127,0.015620449,-0.076446602,0.030382152
E_S_WW_WM_568,1.0805,8.24602,0.429682,-9.2503,0.72,-0.49,-9.50749,2.39164,-46.884,-69.3381,-5.57075,0.7,-3.82474,0.2,25.4817,19.0752,-29.9826,-23.2011,89.6997,-5.63558,9.51692,7.80634,119.77,0.242287693,0.007048418,-0.148010094,0.019882954,-0.121773694,0.012168289,-0.026236399,0.021565508
E_S_WW_WM_569,0.252634,13.1459,-1.91957,-17.1611,-0.32,1.09,18.524,7.67686,25.6846,-25.3726,-7.38477,-0.3,23.7387,0,11.1897,15.8925,11.8795,-14.309,32.6383,-35.6411,-38.0357,31.0043,-106.407,0.276870611,0.008468238,-0.21249008,0.030383131,-0.153203874,0.018781565,-0.059286207,0.023365912
E_S_WW_WM_570,13.8159,-2.79856,18.0775,8.59173,1.91,1.06,6.29084,-1.71998,4.44405,132.246,-4.39714,0.5,23.3826,0.3,19.0981,26.2319,-2.36888,20.935,116.677,-47.811,56.507,-55.3158,123.352,0.266698228,0.004132495,-0.225567738,0.022443389,-0.112221172,0.00809758,-0.113346566,0.022152273
E_S_WW_WM_571,-7.02086,-7.983,7.54547,0.639528,1.05,0.38,3.52777,-4.5334,-40.295,100.378,-14.3513,0.3,-19.8882,0,1.5525,21.862,11.6486,45.2122,-14.0231,2.71386,95.0458,54.9323,79.0117,0.284829102,0.00439487,-0.190252954,0.029386235,-0.260007048,0.014763047,0.069754095,0.016773789
E_S_WW_WM_572,-6.74543,-4.31862,12.2778,-15.4808,1.95,2.48,5.43654,-0.338092,-21.1429,12.2363,-9.09356,0.4,15.0671,0.1,49.916,-11.0906,-10.7582,48.1174,9.58088,38.0502,63.4463,16.7249,-191.549,0.278701006,0.004094064,-0.198054301,0.025946053,-0.253622518,0.015185083,0.055568217,0.016227402
E_S_WW_WM_573,13.0228,-0.415405,16.0873,5.06396,1.79,0.04,3.83212,0.273084,47.3836,-9.68008,4.35607,-0.2,-1.92406,0.1,21.3257,7.44187,-27.909,34.4141,0.580288,47.7322,-47.1534,-14.8737,-32.3928,0.265616117,0.003771345,-0.170834836,0.027410761,-0.12065093,0.01759108,-0.050183905,0.014382398
E_S_WW_WM_574,4.83321,1.79902,-7.34453,5.15762,1.57,1.25,-9.05438,7.76872,3.60451,110.989,1.43015,0.5,18.8759,0.9,7.47847,-7.09639,-3.95085,-13.3873,81.2466,8.87441,77.2617,-24.6631,99.8328,0.276958231,0.007143619,-0.282745648,0.031149138,-0.135198595,0.00802682,-0.147547053,0.028113313
E_S_WW_WM_575,-3.70872,-1.42296,2.83622,4.61736,-0.71,0.94,-4.93985,-4.89229,-20.5492,103.034,-2.70066,0.4,-21.9996,0.5,6.03349,-1.18633,-26.0361,29.4526,94.6397,35.7001,11.2745,42.0122,111.056,0.275762061,0.005917308,-0.256699138,0.022464111,-0.178925309,0.006020458,-0.077773829,0.021343386
E_S_WW_WM_576,-4.17696,-6.85375,16.9969,-13.1506,0.46,0.61,-7.86963,0.970734,9.22828,16.6006,-13.2416,0.3,10.8394,-0.1,39.4957,21.44,14.3013,52.5457,100.558,13.7289,-45.6162,42.9522,-39.6955,0.28867139,0.002876236,-0.152353443,0.014703945,-0.166696136,0.002813836,0.014342693,0.015937885
E_S_WW_WM_577,6.86793,6.75439,8.18432,8.01674,-0.97,-1.53,19.7925,-3.03373,-6.57517,-54.6837,2.53205,-0.1,13.7918,0.3,53.4411,-10.6109,-11.282,7.46256,-19.4964,-19.4952,142.257,-10.9906,24.0573,0.256128853,0.00502834,-0.195292283,0.031974329,-0.150207563,0.011726336,-0.045084719,0.026258325
E_S_WW_WM_578,13.1866,3.29367,-7.3186,-3.47592,1.95,2.06,-2.02714,-3.38919,44.6983,52.978,-5.20515,0.3,1.99337,0.4,-14.7988,-5.34954,1.98219,1.30102,36.7198,-29.0975,-26.0368,22.398,120.975,0.276268911,0.003997695,-0.190872712,0.022042404,-0.099356992,0.008304768,-0.091515719,0.017479265
E_S_WW_WM_579,11.7955,4.69168,17.593,10.7523,-1.47,-0.36,-1.23038,1.01573,-8.60109,2.55163,2.18541,0.2,-10.8355,0.2,-12.2334,17.538,28.573,51.9544,-23.2928,8.08094,51.0343,-54.8254,-83.2595,0.27446906,0.005832341,-0.165441492,0.027438006,-0.115936544,0.009603749,-0.049504948,0.025519048
E_S_WW_WM_580,0.555189,5.09834,5.58703,-6.20011,-0.68,-1.72,14.1384,-2.1215,9.0838,5.97437,-12.055,-0.3,-17.547,0.1,-15.9886,-5.78727,-17.3082,41.9257,110.033,13.4874,135.577,-10.7594,-126.79,0.290828173,0.008925595,-0.173054476,0.0179862,-0.17777683,0.004046928,0.004722354,0.018121078
E_S_WW_WM_581,-4.23496,-2.04782,15.0674,-19.7322,-1.58,-0.2,-0.752536,8.15162,2.47067,1.3483,-2.88107,0.4,-4.91042,0.8,42.1771,2.26709,-18.6787,-17.6351,45.315,43.0354,83.3592,64.4413,-161.692,0.230722838,0.002941918,-0.128149359,0.014143055,-0.192322387,0.008190917,0.064173028,0.011793008
E_S_WW_WM_582,12.2492,2.65808,-1.44176,13.6033,1.02,1.5,5.78489,-1.13419,32.1572,-18.3791,3.06029,0.7,16.4728,0.5,41.1008,-5.47783,-27.9599,26.2915,-41.1385,-19.8007,6.28414,-44.6455,58.7152,0.258109989,0.004703198,-0.169788922,0.021083387,-0.103183623,0.008635616,-0.066605299,0.018991698
E_S_WW_WM_583,14.4085,0.0588059,-4.13792,15.567,-0.52,0.61,-3.583,3.24038,-12.8377,34.7772,-9.71066,-0.2,-14.6268,-0.3,37.6053,11.7736,13.929,49.7805,-57.7769,-6.1887,103.199,14.2271,25.9025,0.27536456,0.005129665,-0.18145083,0.020686681,-0.131728607,0.007165444,-0.049722223,0.019383973
E_S_WW_WM_584,13.1174,4.20175,18.4656,12.1262,1.22,1.69,-4.55802,3.94572,-11.8498,0.581666,-4.00347,0.8,4.32352,0.3,47.6776,2.58285,23.5655,21.9639,-56.6559,-20.753,141.403,28.1708,-142.31,0.261523977,0.004857108,-0.216232092,0.022418052,-0.15264007,0.007776384,-0.063592022,0.019167663
E_S_WW_WM_585,14.0784,-2.51612,-1.77143,17.8863,1.89,-1.36,19.6887,-1.4409,9.82031,132.798,-4.68118,0.2,2.81481,0.7,55.3732,-10.4927,-14.182,-12.2594,-1.06874,21.2528,90.5598,22.0074,-35.5266,0.292296282,0.003388227,-0.246922913,0.025393052,-0.095319125,0.013768048,-0.151603789,0.020242988
E_S_WW_WM_586,11.8657,4.15602,-2.2383,-19.7845,-0.12,0.1,-4.49331,1.35906,9.43991,21.9394,-13.6805,-0.2,13.1994,0.7,-21.758,8.1428,25.0159,-9.87203,49.1689,23.2261,54.8543,35.2459,-143.21,0.27715629,0.005913102,-0.267417681,0.020380457,-0.132621629,0.01106893,-0.134796053,0.013855754
E_S_WW_WM_587,-2.01592,7.02784,2.21081,-12.884,-1.65,-1.61,-5.6334,1.06309,-34.992,-28.0307,1.3975,-0.2,14.9134,-0.2,-14.0855,15.2444,-10.1609,7.2693,76.799,-13.8963,11.4878,89.0972,89.4922,0.253235477,0.007396435,-0.207808273,0.027247688,-0.216570116,0.011492702,0.008761842,0.021811355
E_S_WW_WM_588,2.03537,11.9385,16.5391,13.5964,0.06,-1.21,17.2196,-0.924998,-12.8832,125.311,-6.9806,0.5,24.7812,0.5,-19.9655,19.8097,7.62489,-5.39217,32.4454,-24.3542,105.635,46.0407,36.9132,0.291357607,0.007234166,-0.292005401,0.020020595,-0.166475102,0.009783297,-0.125530299,0.018806238
E_S_WW_WM_589,-2.85381,-7.73654,9.16648,-6.32098,2.06,1.99,4.40229,5.64465,-42.9137,19.7039,-11.1921,0.5,9.2175,1,-22.6081,14.4992,-22.2446,-9.41808,9.27478,0.538401,1.25778,-39.611,-78.379,0.257967681,0.006604667,-0.072981021,0.027034008,-0.159860044,0.011317273,0.086879023,0.022057997
E_S_WW_WM_590,0.663193,14.7661,-4.36653,-15.1062,0.26,1.15,3.40647,2.70282,-32.5999,-14.6191,-9.72453,0.2,-1.65362,0,53.1205,12.4459,-28.5853,-22.0445,-57.0766,-40.1087,122.545,-36.2487,-27.4278,0.286469668,0.006134698,-0.223311053,0.031061531,-0.14315383,0.013363144,-0.080157224,0.029562913
E_S_WW_WM_591,9.36503,-2.55852,12.8849,3.45222,0.2,0.63,8.57573,5.19427,-32.3002,-60.5136,-4.33851,-0.2,-18.7104,0.4,-13.4537,22.5396,25.2839,3.83742,114.539,46.0408,-40.4637,39.7921,63.1587,0.243700456,0.005573404,-0.117918729,0.017546066,-0.122000862,0.008322121,0.004082133,0.01554686
E_S_WW_WM_592,0.609382,-5.25609,-0.889506,14.5061,0.02,-1.77,7.5255,5.65478,24.8304,134.539,-10.6008,-0.1,6.00344,-0.1,22.5247,-5.10835,-29.6222,29.2151,12.767,-17.7841,20.6852,-37.7017,107.81,0.291600645,0.004864417,-0.248600281,0.023861254,-0.189626605,0.017320934,-0.058973676,0.010764119
E_S_WW_WM_593,12.8188,-4.20234,-1.80295,-8.32174,1.25,0.33,-9.74551,4.39928,48.7436,-35.8413,-1.60737,0.6,9.90737,0.7,25.7193,-9.89498,24.2171,28.4315,-40.5175,25.1012,-46.0676,21.0167,-94.9144,0.256227364,0.004960857,-0.140260466,0.014348401,-0.114804054,0.009307568,-0.025456412,0.009822363
